NumOfTips,LikCalculations,Time,isInfLik
0100,5000,0006.324,0
0100,5000,0005.731,0
0100,5000,0005.958,0
0100,5000,0006.621,0
0150,5000,0009.758,0
0150,5000,0008.801,0
0150,5000,0008.987,0
0150,5000,0008.520,0
0150,5000,0008.714,0
0150,5000,0010.262,0
0150,5000,0008.621,0
0150,5000,0008.416,0
0150,5000,0008.922,0
0150,5000,0008.585,0
0150,5000,0008.664,0
0150,5000,0008.743,0
0150,5000,0009.250,0
0150,5000,0008.290,0
0150,5000,0008.988,0
0150,5000,0009.526,0
0150,5000,0008.538,0
0150,5000,0010.048,0
0150,5000,0008.386,0
0150,5000,0008.431,0
0150,5000,0008.514,0
0150,5000,0007.837,0
0150,5000,0007.963,0
0150,5000,0008.364,0
0150,5000,0008.195,0
0150,5000,0009.156,0
0150,5000,0008.217,0
0150,5000,0008.169,0
0150,5000,0008.601,0
0150,5000,0008.889,0
0150,5000,0007.817,0
0150,5000,0008.782,0
0150,5000,0008.907,0
0150,5000,0008.263,0
0150,5000,0008.213,0
0150,5000,0008.565,0
0150,5000,0008.330,0
0150,5000,0009.793,0
0150,5000,0008.208,0
0150,5000,0008.802,0
0150,5000,0008.453,0
0150,5000,0008.476,0
0150,5000,0008.887,0
0150,5000,0009.022,0
0150,5000,0008.428,0
0150,5000,0008.875,0
0150,5000,0008.572,0
0150,5000,0008.613,0
0150,5000,0008.791,0
0150,5000,0008.482,0
0200,5000,0011.589,0
0200,5000,0010.565,0
0200,5000,0011.987,0
0200,5000,0012.225,0
0200,5000,0011.401,0
0200,5000,0012.066,0
0200,5000,0010.880,0
0200,5000,0012.498,0
0200,5000,0011.212,0
0200,5000,0012.669,0
0200,5000,0012.526,0
0200,5000,0012.199,0
0200,5000,0012.092,0
0200,5000,0011.573,0
0200,5000,0011.730,0
0200,5000,0010.286,0
0200,5000,0011.641,0
0200,5000,0011.425,0
0200,5000,0011.511,0
0200,5000,0012.458,0
0200,5000,0011.761,0
0200,5000,0011.018,0
0200,5000,0010.484,0
0200,5000,0011.400,0
0200,5000,0010.824,0
0200,5000,0011.284,0
0200,5000,0010.790,0
0200,5000,0011.683,0
0200,5000,0011.449,0
0200,5000,0011.209,0
0200,5000,0012.117,0
0200,5000,0011.187,0
0200,5000,0011.493,0
0200,5000,0011.870,0
0200,5000,0012.150,0
0200,5000,0011.711,0
0200,5000,0012.210,0
0200,5000,0010.848,0
0200,5000,0011.573,0
0200,5000,0011.079,0
0200,5000,0012.064,0
0200,5000,0010.962,0
0200,5000,0012.077,0
0200,5000,0011.422,0
0200,5000,0011.530,0
0200,5000,0011.242,0
0200,5000,0014.479,0
0200,5000,0010.935,0
0200,5000,0011.790,0
0200,5000,0010.781,0
0250,5000,0015.353,0
0250,5000,0014.126,0
0250,5000,0018.330,0
0250,5000,0014.884,0
0250,5000,0014.321,0
0250,5000,0014.552,0
0250,5000,0012.586,0
0250,5000,0015.259,0
0250,5000,0015.713,0
0250,5000,0014.525,0
0250,5000,0013.201,0
0250,5000,0014.690,0
0250,5000,0013.831,0
0250,5000,0013.878,0
0250,5000,0016.966,0
0250,5000,0012.496,0
0250,5000,0014.939,0
0250,5000,0013.589,0
0250,5000,0014.292,0
0250,5000,0013.690,0
0250,5000,0014.937,0
0250,5000,0013.306,0
0250,5000,0013.717,0
0250,5000,0015.434,0
0250,5000,0014.950,0
0250,5000,0014.620,0
0250,5000,0014.051,0
0250,5000,0014.625,0
0250,5000,0013.489,0
0250,5000,0014.159,0
0250,5000,0014.274,0
0250,5000,0012.704,0
0250,5000,0013.807,0
0250,5000,0014.482,0
0250,5000,0013.917,0
0250,5000,0016.403,0
0250,5000,0013.218,0
0250,5000,0014.562,0
0250,5000,0014.075,0
0250,5000,0014.915,0
0250,5000,0015.537,0
0250,5000,0015.484,0
0250,5000,0013.581,0
0250,5000,0014.394,0
0250,5000,0013.036,0
0250,5000,0014.206,0
0250,5000,0013.831,0
0250,5000,0013.721,0
0250,5000,0015.036,0
0250,5000,0014.830,0
0300,5000,0017.135,0
0300,5000,0016.037,0
0300,5000,0016.467,0
0300,5000,0018.130,0
0300,5000,0018.107,0
0300,5000,0016.692,0
0300,5000,0016.731,0
0300,5000,0016.983,0
0300,5000,0016.507,0
0300,5000,0017.277,0
0300,5000,0016.962,0
0300,5000,0017.356,0
0300,5000,0016.557,0
0300,5000,0017.923,0
0300,5000,0017.810,0
0300,5000,0017.213,0
0300,5000,0017.920,0
0300,5000,0019.911,0
0300,5000,0018.522,0
0300,5000,0018.227,0
0300,5000,0018.226,0
0300,5000,0017.123,0
0300,5000,0016.163,0
0300,5000,0017.289,0
0300,5000,0017.210,0
0300,5000,0015.809,0
0300,5000,0017.501,0
0300,5000,0016.783,0
0300,5000,0017.182,0
0300,5000,0017.589,0
0300,5000,0018.379,0
0300,5000,0019.855,0
0300,5000,0016.565,0
0300,5000,0016.326,0
0300,5000,0016.829,0
0300,5000,0016.598,0
0300,5000,0018.277,0
0300,5000,0016.655,0
0300,5000,0016.508,0
0300,5000,0016.707,0
0300,5000,0015.654,0
0300,5000,0018.540,0
0300,5000,0016.781,0
0300,5000,0016.973,0
0300,5000,0016.248,0
